,reference,token,lemma
5336,35.5,κακοηθείας,κακοήθεια
5337,35.5,τε,τε
5338,35.5,καὶ,καί
5339,35.5,δόλους,
5340,35.5,ψιθυρισμούς,ψιθυρισμός
5341,35.5,τε,τε
5342,35.5,καὶ,καί
5343,35.5,καταλαλιάς,καταλαλιά
5344,35.5,θεοστυγίαν,
5345,35.5,ὑπερηφανίαν,ὑπερηφανία
5346,35.5,τε,τε
5347,35.5,καὶ,καί
5348,35.5,ἀλαζονείαν,ἀλαζονεία
5349,35.5,κενοδοξίαν,κενοδοξία
5350,35.5,τε,τε
5351,35.5,καὶ,καί
5352,35.5,ἀφιλοξενίαν,
5353,35.5,ταῦτα,οὗτος
5354,35.5,γὰρ,γάρ
5355,35.5,οἱ,
5356,35.5,πράσσοντες,πράσσω
5357,35.5,στυγητοὶ,στυγητός
5358,35.5,τῷ,
5359,35.5,θεῷ,
5360,35.5,ὑπάρχουσιν,ὑπάρχω
5361,35.5,οὐ,οὐ
5362,35.5,μόνον,μόνος
5363,35.5,δὲ,δέ
5364,35.5,οἱ,
5365,35.5,πράσσοντες,πράσσω
5366,35.5,αὐτά,αὐτός
5367,35.5,ἀλλὰ,ἀλλά
5368,35.5,καὶ,καί
5369,35.5,οἱ,
5370,35.5,συνευδοκοῦντες,συνευδοκέω
5371,35.5,αὐτοῖς,αὐτός
5372,35.5,λέγει,
5373,35.5,γὰρ,γάρ
5374,35.5,ἡ,ὁ
5375,35.5,γραφή,γραφή
5376,35.5,Τῷ,
5377,35.5,δὲ,δέ
5378,35.5,ἁμαρτωλῷ,ἁμαρτωλός
5379,35.5,εἶπεν,εἶπον
5380,35.5,ὁ,ὁ
5381,35.5,θεός,θεός
5382,35.5,Ἱνατί,
5383,35.5,σὺ,σύ
5384,35.5,διηγῇ,διηγέομαι
5385,35.5,τὰ,
5386,35.5,δικαιώματά,δικαίωμα
5387,35.5,μου,ἐγώ
5388,35.5,καὶ,καί
5389,35.5,ἀναλαμβάνεις,ἀναλαμβάνω
5390,35.5,τὴν,ὁ
5391,35.5,διαθήκην,διαθήκη
5392,35.5,μου,ἐγώ
5393,35.5,ἐπὶ,ἐπί
5394,35.5,στόματός,στόμα
5395,35.5,σου,σύ
5396,35.5,σὺ,σύ
5397,35.5,δὲ,δέ
5398,35.5,ἐμίσησας,μισέω
5399,35.5,παιδείαν,παιδεία
5400,35.6,καὶ,καί
5401,35.6,ἐξέβαλες,ἐκβάλλω
5402,35.6,τοὺς,ὁ
5403,35.6,λόγους,
5404,35.6,μου,ἐγώ
5405,35.6,εἰς,εἰς
5406,35.6,τὰ,
5407,35.6,ὀπίσω,
5408,35.6,εἰ,εἰ
5409,35.6,ἐθεώρεις,θεωρέω
5410,35.6,κλέπτην,
5411,35.6,συνέτρεχες,συντρέχω
5412,35.6,αὐτῷ,αὐτός
5413,35.6,καὶ,καί
5414,35.6,μετὰ,μετά
5415,35.6,μοιχῶν,
5416,35.6,τὴν,ὁ
5417,35.6,μερίδα,μερίς
5418,35.6,σου,σύ
5419,35.6,ἐτίθεις,τίθημι
5420,35.7,τὸ,ὁ
5421,35.7,στόμα,στόμα
5422,35.7,σου,σύ
5423,35.7,ἐπλεόνασεν,πλεονάζω
5424,35.7,κακίαν,κακία
5425,35.7,καὶ,καί
5426,35.7,ἡ,ὁ
5427,35.7,γλῶσσα,γλῶσσα
5428,35.7,σου,σύ
5429,35.7,περιέπλεκεν,περιπλέκω
5430,35.7,δολιότητα,δολιότης
5431,35.7,καθήμενος,κάθημαι
5432,35.7,κατὰ,κατά
5433,35.7,τοῦ,
5434,35.7,ἀδελφοῦ,ἀδελφός
5435,35.7,σου,σύ
5436,35.7,κατελάλεις,καταλαλέω
5437,35.7,καὶ,καί
5438,35.7,κατὰ,κατά
5439,35.7,τοῦ,
5440,35.7,υἱοῦ,
5441,35.8,τῆς,ὁ
5442,35.8,μητρός,μήτηρ
5443,35.8,σου,σύ
5444,35.8,ἐτίθεις,τίθημι
5445,35.8,σκάνδαλον,
5446,35.8,ταῦτα,οὗτος
5447,35.8,ἐποίησας,ποιέω
5448,35.8,καὶ,καί
5449,35.8,ἐσίγησα,σιγάω
5450,35.8,ὑπέλαβες,ὑπολαμβάνω
5451,35.8,ἄνομε,ἄνομος
5452,35.8,ὅτι,
5453,35.8,ἔσομαί,εἰμί
5454,35.8,σοι,σύ
5455,35.8,ὅμοιος,
5456,35.8,ἐλέγξω,ἐλέγχω
5457,35.8,σε,σύ
5458,35.8,καὶ,καί
5459,35.8,παραστήσω,παρίστημι
5460,35.8,σε,σύ
5461,35.8,κατὰ,κατά
5462,35.8,προσωπόν,
5463,35.8,σου,σύ
5464,35.8,σύνετε,συνίημι
5465,35.8,δὴ,δή
5466,35.8,ταῦτα,οὗτος
5467,35.8,οἱ,
5468,35.8,ἐπιλανθανόμενοι,ἐπιλανθάνομαι
5469,35.8,τοῦ,
5470,35.8,θεοῦ,
5471,35.8,μήποτε,μήποτε
5472,35.8,ἁρπάσῃ,
5473,35.8,ὡς,ὡς
5474,35.8,λέων,λέων
5475,35.8,καὶ,καί
5476,35.8,μὴ,μή
5477,35.8,ᾖ,εἰμί
5478,35.8,ὁ,ὁ
5479,35.8,ῥυόμενος,ῥύομαι
5480,35.8,θυσία,θυσία
5481,35.8,αἰνέσεως,αἴνεσις
5482,35.8,δοξάσει,
5483,35.8,με,ἐγώ
5484,35.8,καὶ,καί
5485,35.8,ἐκεῖ,ἐκεῖ
5486,35.8,ὁδός,
5487,35.8,ᾗ,
5488,35.8,δείξω,δείκνυμι
5489,35.8,αὐτῷ,αὐτός
5490,35.8,τὸ,ὁ
5491,35.8,σωτήριον,σωτήριος
5492,35.8,τοῦ,
5493,35.8,θεοῦ,
5494,35.9,Αὕτη,οὗτος
5495,35.9,ἡ,ὁ
5496,35.9,ὁδός,
5497,35.9,ἀγαπητοί,ἀγαπητός
5498,35.9,ἐν,
5499,35.9,ᾗ,
5500,35.9,εὕρομεν,εὑρίσκω
5501,35.9,τὸ,ὁ
5502,35.9,σωτήριον,σωτήριος
5503,35.9,ἡμῶν,
5504,35.9,Ἰησοῦν,Ἰησοῦς
5505,35.9,Χριστόν,χριστός
5506,35.9,τὸν,ὁ
5507,35.1,ἀρχιερέα,ἀρχιερεύς
5508,35.1,τῶν,ὁ
5509,35.1,προσφορῶν,
5510,35.1,ἡμῶν,
5511,35.1,τὸν,ὁ
5512,35.1,προστάτην,
5513,35.11,καὶ,καί
5514,35.11,βοηθὸν,βοηθός
5515,35.11,τῆς,ὁ
5516,35.11,ἀσθενείας,ἀσθένεια
5517,35.11,ἡμῶν,
5518,35.11,διὰ,διά
5519,35.11,τούτου,οὗτος
5520,35.11,ἀτενίζομεν,ἀτενίζω
5521,35.11,εἰς,εἰς
5522,35.11,τὰ,
5523,35.11,ὕψη,ὕψος
5524,35.11,τῶν,ὁ
5525,35.11,οὐρανῶν,
5526,35.11,διὰ,διά
5527,35.11,τούτου,οὗτος
5528,35.11,ἐνοπτριζόμεθα,ἐνοπτρίζω
5529,35.12,τὴν,ὁ
5530,35.12,ἄμωμον,
5531,35.12,καὶ,καί
5532,35.12,ὑπερτάτην,
5533,35.12,ὄψιν,ὄψις
5534,35.12,αὐτοῦ,
5535,35.12,διὰ,διά
5536,35.12,τούτου,οὗτος
5537,35.12,ἠνεῴχθησαν,ἀνοίγνυμι
5538,35.12,ἡμῶν,
5539,36.1,οἱ,
5540,36.1,ὀφθαλμοὶ,ὀφθαλμός
5541,36.1,τῆς,ὁ
5542,36.1,καρδίας,
5543,36.1,διὰ,διά
5544,36.1,τούτου,οὗτος
5545,36.1,ἡ,ὁ
5546,36.1,ἀσύνετος,ἀσύνετος
5547,36.1,καὶ,καί
5548,36.1,ἐσκοτωμένη,σκοτόω
5549,36.1,διάνοια,διάνοια
5550,36.1,ἡμῶν,
5551,36.1,ἀναθάλλει,ἀναθάλλω
5552,36.1,εἰς,εἰς
5553,36.1,τὸ,ὁ
5554,36.1,φῶς,φάος
5555,36.1,διὰ,διά
5556,36.1,τούτου,οὗτος
5557,36.1,ἠθέλησεν,ἐθέλω
5558,36.1,ὁ,ὁ
5559,36.1,δεσπότης,
5560,36.1,τῆς,ὁ
5561,36.1,ἀθανάτου,
5562,36.1,γνώσεως,γνῶσις
5563,36.2,ἡμᾶς,
5564,36.2,γεύσασθαι,γεύω
5565,36.2,ὃς,
5566,36.2,ὢν,εἰμί
5567,36.2,ἀπαύγασμα,ἀπαύγασμα
5568,36.2,τῆς,ὁ
5569,36.2,μεγαλωσύνης,μεγαλωσύνη
5570,36.2,αὐτοῦ,
5571,36.2,τοσούτῳ,τοσοῦτος
5572,36.2,μείζων,μέγας
5573,36.2,ἐστὶν,εἰμί
5574,36.2,ἀγγέλων,
5575,36.2,ὅσῳ,ὅσος
5576,36.2,διαφορώτερον,διάφορος
5577,36.2,ὄνομα,ὄνομα
5578,36.2,κεκληρονόμηκεν,κληρονομέω
5579,36.2,γέγραπται,γράφω
5580,36.2,γὰρ,γάρ
5581,36.2,οὕτως,οὕτως
5582,36.2,Ὁ,ὁ
5583,36.2,ποιῶν,
5584,36.2,τοὺς,ὁ
5585,36.2,ἀγγέλους,ἄγγελος
5586,36.2,αὐτοῦ,
5587,36.2,πνεύματα,πνεῦμα
5588,36.2,καὶ,καί
5589,36.2,τοὺς,ὁ
5590,36.2,λειτουργοὺς,λειτουργός
5591,36.2,αὐτοῦ,
5592,36.2,πυρὸς,
5593,36.2,φλόγα,φλόξ
5594,36.2,ἐπὶ,ἐπί
5595,36.2,δὲ,δέ
5596,36.2,τῷ,
5597,36.2,υἱῷ,υἱός
5598,36.2,αὐτοῦ,
5599,36.2,οὕτως,οὕτως
5600,36.2,εἶπεν,εἶπον
5601,36.2,ὁ,ὁ
5602,36.2,δεσπότης,
5603,36.2,Υἱός,υἱός
5604,36.2,μου,ἐγώ
5605,36.2,εἶ,
5606,36.2,σύ,σύ
5607,36.2,ἐγὼ,ἐγώ
5608,36.2,σήμερον,σήμερον
5609,36.2,γεγέννηκά,γεννάω
5610,36.2,σε,σύ
5611,36.2,αἴτησαι,αἰτέω
5612,36.2,παρ’,
5613,36.2,ἐμοῦ,
5614,36.2,καὶ,καί
5615,36.2,δώσω,δίδωμι
5616,36.2,σοι,σύ
5617,36.2,ἔθνη,ἔθνος
5618,36.2,τὴν,ὁ
5619,36.2,κληρονομίαν,κληρονομία
5620,36.2,σου,σύ
5621,36.2,καὶ,καί
5622,36.2,τὴν,ὁ
5623,36.2,κατάσχεσίν,κατάσχεσις
5624,36.2,σου,σύ
5625,36.2,τὰ,
5626,36.2,πέρατα,
5627,36.2,τῆς,ὁ
5628,36.2,γῆς,
5629,36.2,καὶ,καί
5630,36.2,πάλιν,πάλιν
5631,36.3,λέγει,
5632,36.3,πρὸς,πρός
5633,36.3,αὐτόν,αὐτός
5634,36.3,Κάθου,
5635,36.3,ἐκ,ἐκ
5636,36.3,δεξιῶν,
5637,36.3,μου,ἐγώ
5638,36.3,ἕως,
5639,36.3,ἂν,
5640,36.3,θῶ,
5641,36.3,τοὺς,ὁ
5642,36.3,ἐχθρούς,ἐχθρός
5643,36.3,σου,σύ
5644,36.3,ὑποπόδιον,ὑποπόδιον
5645,36.3,τῶν,ὁ
5646,36.3,ποδῶν,
5647,36.3,σου,σύ
5648,36.3,τίνες,
5649,36.3,οὖν,οὖν
5650,36.4,οἱ,
5651,36.4,ἐχθροί,ἐχθρός
5652,36.4,οἱ,
5653,36.4,φαῦλοι,φαῦλος
5654,36.4,καὶ,καί
5655,36.4,ἀντιτασσόμενοι,ἀντιτάσσω
5656,36.4,τῷ,
5657,36.4,θελήματι,θέλημα
5658,36.4,αὐτοῦ,
5659,36.4,Στρατευσώμεθα,στρατεύω
5660,36.4,οὖν,οὖν
5661,36.4,ἄνδρες,ἀνήρ
5662,36.4,ἀδελφοί,ἀδελφός
5663,36.4,μετὰ,μετά
5664,36.4,πάσης,
5665,36.4,ἐκτενείας,ἐκτένεια
5666,36.4,ἐν,
5667,36.4,τοῖς,ὁ
5668,36.4,ἀμώμοις,
5669,36.4,προστάγμασιν,πρόσταγμα
5670,36.4,αὐτοῦ,
5671,36.4,κατανοήσωμεν,κατανοέω
5672,36.4,τοὺς,ὁ
5673,36.4,στρατευομένους,στρατεύω
5674,36.5,τοῖς,ὁ
5675,36.5,ἡγουμένοις,ἡγέομαι
5676,36.5,ἡμῶν,
5677,36.5,πῶς,
5678,36.5,εὐτάκτως,εὔτακτος
5679,36.5,πῶς,
5680,36.5,ἑκτικῶς,ἑκτικός
5681,36.5,πῶς,
5682,36.5,ὑποτεταγμένως,ὑποτάσσω
5683,36.5,ἐπιτελοῦσιν,
5684,36.5,τὰ,
5685,36.5,διατασσόμενα,διατάσσω
5686,36.6,οὐ,οὐ
5687,36.6,πάντες,πᾶς
5688,36.6,εἰσὶν,εἰμί
5689,36.6,ἔπαρχοι,ἔπαρχος
5690,36.6,οὐδὲ,
5691,36.6,χιλίαρχοι,χιλίαρχος
5692,36.6,οὐδὲ,
5693,36.6,ἑκατόνταρχαι,
5694,37.1,οὐδὲ,
5695,37.1,πεντηκόνταρχοι,πεντηκόνταρχος
5696,37.1,οὐδὲ,
5697,37.1,τὸ,ὁ
5698,37.1,καθεξῆς,
5699,37.1,ἀλλ’,
5700,37.1,ἕκαστος,ἕκαστος
5701,37.1,ἐν,
5702,37.1,τῷ,
5703,37.1,ἰδίῳ,ἴδιος
5704,37.1,τάγματι,τάγμα
5705,37.1,τὰ,
5706,37.1,ἐπιτασσόμενα,ἐπιτάσσω
5707,37.1,ὑπὸ,ὑπό
5708,37.1,τοῦ,
5709,37.1,βασιλέως,βασιλεύς
5710,37.2,καὶ,καί
5711,37.2,τῶν,ὁ
5712,37.2,ἡγουμένων,ἡγέομαι
5713,37.2,ἐπιτελεῖ,
5714,37.2,οἱ,
5715,37.2,μεγάλοι,μέγας
5716,37.2,δίχα,
5717,37.2,τῶν,ὁ
5718,37.2,μικρῶν,
5719,37.2,οὐ,οὐ
5720,37.2,δύνανται,δύναμαι
5721,37.2,εἶναι,εἰμί
5722,37.2,οὔτε,οὔτε
5723,37.2,οἱ,
5724,37.2,μικροὶ,
5725,37.2,δίχα,
5726,37.2,τῶν,ὁ
5727,37.2,μεγάλων,μέγας
5728,37.2,σύγκρασίς,σύγκρασις
5729,37.2,τίς,
5730,37.2,ἐστιν,εἰμί
5731,37.2,ἐν,
5732,37.2,πᾶσιν,
5733,37.3,καὶ,καί
5734,37.3,ἐν,
5735,37.3,τούτοις,οὗτος
5736,37.3,χρῆσις,χρῆσις
5737,37.3,λάβωμεν,λαμβάνω
5738,37.3,τὸ,ὁ
5739,37.3,σῶμα,σῶμα
5740,37.3,ἡμῶν,
5741,37.3,ἡ,ὁ
5742,37.3,κεφαλὴ,κεφαλή
5743,37.3,δίχα,
5744,37.3,τῶν,ὁ
5745,37.3,ποδῶν,
5746,37.3,οὐδέν,οὐδείς
5747,37.3,ἐστιν,εἰμί
5748,37.3,οὕτως,οὕτως
5749,37.3,οὐδὲ,
5750,37.3,οἱ,
5751,37.3,πόδες,πούς
5752,37.3,δίχα,
5753,37.3,τῆς,ὁ
5754,37.3,κεφαλῆς,κεφαλή
5755,37.3,τὰ,
5756,37.3,δὲ,δέ
5757,37.3,ἐλάχιστα,ἐλάχιστος
5758,37.3,μέλη,
5759,37.3,τοῦ,
5760,37.3,σώματος,σῶμα
5761,37.3,ἡμῶν,
5762,37.3,ἀναγκαῖα,
5763,37.3,καὶ,καί
5764,37.3,εὔχρηστά,εὔχρηστος
5765,37.3,εἰσιν,εἰμί
5766,37.3,ὅλῳ,
5767,37.3,τῷ,
5768,37.4,σώμᾳτι,
5769,37.4,ἀλλὰ,ἀλλά
5770,37.4,πάντα,πᾶς
5771,37.4,συνπνεῖ,συμπνέω
5772,37.4,καὶ,καί
5773,37.4,ὑποταγῇ,
5774,37.4,μιᾷ,εἷς
5775,37.4,χρῆται,
5776,37.4,εἰς,εἰς
5777,37.4,τὸ,ὁ
5778,37.4,σώζεσθαι,σώζω
5779,37.4,ὅλον,
5780,37.4,τὸ,ὁ
5781,37.4,σῶμα,σῶμα
5782,37.4,Σωζέσθω,σώζω
5783,37.4,οὖν,οὖν
5784,37.4,ἡμῶν,
5785,37.4,ὅλον,
5786,37.4,τὸ,ὁ
5787,37.4,σῶμα,σῶμα
5788,37.4,ἐν,
5789,37.4,Χριστῷ,χριστός
5790,37.4,Ἰησοῦ,Ἰησοῦς
5791,37.4,καὶ,καί
5792,37.4,ὑποτασσέσθω,ὑποτάσσω
5793,37.5,ἕκαστος,ἕκαστος
5794,37.5,τῷ,
5795,37.5,πλησίον,
5796,37.5,αὐτοῦ,
5797,37.5,καθὼς,καθώς
5798,37.5,ἐτέθη,τίθημι
5799,37.5,ἐν,
5800,37.5,τῷ,
5801,37.5,χαρίσματι,χάρισμα
5802,37.5,αὐτοῦ,
5803,37.5,ὁ,ὁ
5804,37.5,ἰσχυρὸς,ἰσχυρός
5805,37.5,τημελείτω,τημελέω
5806,37.5,τὸν,ὁ
5807,37.5,ἀσθενῆ,ἀσθενής
5808,37.5,ὁ,ὁ
5809,37.5,δὲ,δέ
5810,37.5,ἀσθενὴς,ἀσθενής
5811,37.5,ἐντρεπέσθω,ἐντρέπω
5812,37.5,τὸν,ὁ
5813,37.5,ἰσχυρόν,ἰσχυρός
5814,37.5,ὁ,ὁ
5815,37.5,πλούσιος,πλούσιος
5816,37.5,ἐπιχορηγείτω,ἐπιχορηγέω
5817,37.5,τῷ,
5818,37.5,πτωχῷ,πτωχός
5819,37.5,ὁ,ὁ
5820,37.5,δὲ,δέ
5821,37.5,πτωχὸς,πτωχός
5822,37.5,εὐχαριστείτω,εὐχαριστέω
5823,37.5,τῷ,
5824,37.5,θεῷ,
5825,37.5,ὅτι,
5826,37.5,ἔδωκεν,δίδωμι
5827,37.5,αὐτῷ,αὐτός
5828,37.5,δι’,
5829,37.5,οὗ,
5830,37.5,ἀναπληρωθῇ,ἀναπληρόω
5831,37.5,αὐτοῦ,
5832,38.1,τὸ,ὁ
5833,38.1,ὑστέρημα,ὑστέρημα
5834,38.1,ὁ,ὁ
5835,38.1,σοφὸς,σοφός
5836,38.1,ἐνδεικνύσθω,ἐνδείκνυμι
5837,38.1,τὴν,ὁ
5838,38.1,σοφίαν,σοφία
5839,38.1,αὐτοῦ,
5840,38.1,μὴ,μή
5841,38.1,ἐν,
5842,38.1,λόγοις,λόγος
5843,38.1,ἀλλ’,
5844,38.1,ἐν,
5845,38.1,ἔργοις,ἔργον
5846,38.1,ἀγαθοῖς,
5847,38.1,ὁ,ὁ
5848,38.1,ταπεινοφρονῶν,ταπεινοφρονέω
5849,38.1,μὴ,μή
5850,38.1,ἑαυτῷ,ἑαυτοῦ
5851,38.1,μαρτυρείτω,μαρτυρέω
5852,38.2,ἀλλ’,
5853,38.2,ἐάτω,ἐάω
5854,38.2,ὑφ’,
5855,38.2,ἑτέρου,ἕτερος
5856,38.2,ἑαυτὸν,ἑαυτοῦ
5857,38.2,μαρτυρεῖσθαι,
5858,38.2,ὁ,ὁ
5859,38.2,ἁγνὸς,ἁγνός
5860,38.2,ἐν,
5861,38.2,τῇ,
5862,38.2,σαρκὶ,
5863,38.2,μὴ,μή
5864,38.2,ἀλαζονευέσθω,ἀλαζονεύομαι
5865,38.2,γινώσκων,γιγνώσκω
5866,38.2,ὅτι,
5867,38.2,ἕτερός,ἕτερος
5868,38.2,ἐστιν,εἰμί
5869,38.2,ὁ,ὁ
5870,38.2,ἐπιχορηγῶν,ἐπιχορηγέω
5871,38.2,αὐτῷ,αὐτός
5872,38.2,τὴν,ὁ
5873,38.2,ἐγκράτειαν,ἐγκράτεια
5874,38.2,ἀναλογισώμεθα,ἀναλογίζομαι
5875,38.2,οὖν,οὖν
5876,38.2,ἀδελφοί,ἀδελφός
5877,38.2,ἐκ,ἐκ
5878,38.2,ποίας,
5879,38.2,ὕλης,
5880,38.2,ἐγενήθημεν,γίγνομαι
5881,38.2,ποῖοι,ποῖος
5882,38.2,καὶ,καί
5883,38.2,τίνες,
5884,38.2,εἰσήλθαμεν,εἰσέρχομαι
5885,38.2,εἰς,εἰς
5886,38.2,τὸν,ὁ
5887,38.2,κόσμον,κόσμος
5888,38.2,ἐκ,ἐκ
5889,38.2,ποίου,
5890,38.2,τάφου,
5891,38.2,καὶ,καί
5892,38.2,σκότους,
5893,38.2,ὁ,ὁ
5894,38.2,πλάσας,πλάσσω
5895,38.2,ἡμᾶς,
5896,38.2,καὶ,καί
5897,38.2,δημιουργήσας,δημιουργέω
5898,38.2,εἰσήγαγεν,εἰσάγω
5899,38.2,εἰς,εἰς
5900,38.2,τὸν,ὁ
5901,38.2,κόσμον,κόσμος
5902,38.2,αὐτοῦ,
5903,38.2,προετοιμάσας,προετοιμάζω
5904,38.2,τὰς,ὁ
5905,38.2,εὐεργεσίας,εὐεργεσία
5906,38.2,αὐτοῦ,
5907,38.2,πρὶν,πρίν
5908,38.2,ἡμᾶς,
5909,38.2,γεννηθῆναι,γεννάω
5910,38.2,ταῦτα,οὗτος
5911,38.2,οὖν,οὖν
5912,38.2,πάντα,πᾶς
5913,38.2,ἐξ,ἐκ
5914,38.2,αὐτοῦ,
5915,38.2,ἔχοντες,ἔχω
5916,38.2,ὀφείλομεν,
5917,38.2,κατὰ,κατά
5918,38.2,πάντα,πᾶς
5919,38.3,εὐχαριστεῖν,εὐχαριστέω
5920,38.3,αὐτῷ,αὐτός
5921,38.3,ᾧ,ὅς
5922,38.3,ἡ,ὁ
5923,38.3,δόξα,
5924,38.3,εἰς,εἰς
5925,38.3,τοὺς,ὁ
5926,38.3,αἰῶνας,αἰών
5927,38.3,τῶν,ὁ
5928,38.3,αἰώνων,αἰών
5929,38.3,ἀμήν,
5930,38.3,Ἄφρονες,ἄφρων
5931,38.3,καὶ,καί
5932,38.3,ἀσύνετοι,ἀσύνετος
5933,38.3,καὶ,καί
5934,38.3,μωροὶ,
5935,38.3,καὶ,καί
5936,38.3,ἀπαίδευτοι,ἀπαίδευτος
5937,38.3,χλευάζουσιν,χλευάζω
5938,38.3,ἡμᾶς,
5939,38.3,καὶ,καί
5940,38.3,μυκτηρίζουσιν,μυκτηρίζω
5941,38.3,ἑαυτοὺς,ἑαυτοῦ
5942,38.3,βουλόμενοι,βούλομαι
5943,38.3,ἐπαίρεσθαι,ἐπαίρω
5944,38.3,ταῖς,ὁ
5945,38.3,διανοίαις,διάνοια
5946,38.3,αὐτῶν,αὐτός
5947,38.3,τί,
5948,38.3,γὰρ,γάρ
5949,38.3,δύναται,δύναμαι
5950,38.3,θνητός,θνητός
5951,38.3,ἢ,
5952,38.3,τίς,
5953,38.3,ἰσχὺς,ἰσχύς
5954,38.3,γηγενοῦς,γηγενής
5955,38.3,γέγραπται,γράφω
5956,38.4,γάρ,γάρ
5957,38.4,Οὐκ,οὐ
5958,38.4,ἦν,
5959,38.4,μορφὴ,μορφή
5960,38.4,πρὸ,πρό
5961,38.4,ὀφθαλμῶν,ὀφθαλμός
5962,38.4,μου,ἐγώ
5963,38.4,ἀλλ’,
5964,38.4,ἢ,
5965,38.4,αὔραν,αὔρα
5966,38.4,καὶ,καί
5967,38.4,φωνὴν,φωνή
5968,38.4,ἤκουον,ἀκούω
5969,38.4,Τί,
5970,38.4,γάρ,γάρ
5971,38.4,μὴ,μή
5972,38.4,καθαρὸς,καθαρός
5973,38.4,ἔσται,εἰμί
5974,38.4,βροτὸς,βροτός
5975,38.4,ἔναντι,ἔναντι
5976,38.4,κυρίου,
5977,39.1,ἢ,
5978,39.1,ἀπὸ,ἀπό
5979,39.1,τῶν,ὁ
5980,39.1,ἔργων,
5981,39.1,αὐτοῦ,
5982,39.1,ἄμεμπτος,ἄμεμπτος
5983,39.1,ἀνήρ,ἀνήρ
5984,39.1,εἰ,εἰ
5985,39.1,κατὰ,κατά
5986,39.1,παίδων,παῖς
5987,39.1,αὐτοῦ,
5988,39.1,οὐ,οὐ
5989,39.1,πιστεύει,πιστεύω
5990,39.1,κατὰ,κατά
5991,39.1,δὲ,δέ
5992,39.1,ἀγγέλων,
5993,39.1,αὐτοῦ,
5994,39.1,σκολιόν,σκολιός
5995,39.1,τι,τις
5996,39.1,ἐπενόησεν,ἐπινοέω
5997,39.1,οὐρανὸς,οὐρανός
5998,39.1,δὲ,δέ
5999,39.1,οὐ,οὐ
6000,39.1,καθαρὸς,καθαρός
6001,39.1,ἐνώπιον,ἐνώπιος
6002,39.2,αὐτοῦ,
6003,39.2,ἔα,
6004,39.2,δέ,δέ
6005,39.2,οἱ,
6006,39.2,κατοικοῦντες,κατοικέω
6007,39.2,οἰκίας,οἰκία
6008,39.2,πηλίνας,πήλινος
6009,39.3,ἐξ,ἐκ
6010,39.3,ὧν,ὅς
6011,39.3,καὶ,καί
6012,39.3,αὐτοὶ,αὐτός
6013,39.3,ἐκ,ἐκ
6014,39.3,τοῦ,
6015,39.3,αὐτοῦ,
6016,39.3,πηλοῦ,
6017,39.3,ἐσμεν,εἰμί
6018,39.3,ἔπαισεν,
6019,39.3,αὐτοὺς,αὐτός
6020,39.3,σητὸς,σής
6021,39.3,τρόπον,τρόπος
6022,39.4,καὶ,καί
6023,39.4,ἀπὸ,ἀπό
6024,39.4,πρωΐθεν,πρωίθεν
6025,39.4,ἕως,
6026,39.4,ἑσπέρας,ἑσπέρα
6027,39.4,οὐκ,οὐ
6028,39.4,ἔτι,ἔτι
6029,39.4,εἰσίν,εἰμί
6030,39.4,παρὰ,
6031,39.4,τὸ,ὁ
6032,39.4,μὴ,μή
6033,39.4,δύνασθαι,δύναμαι
6034,39.4,αὐτοὺς,αὐτός
6035,39.4,ἑαυτοῖς,ἑαυτοῦ
6036,39.4,βοηθῆσαι,βοηθέω
6037,39.4,ἀπώλοντο,ἀπόλλυμι
6038,39.4,ἐνεφύσησεν,ἐμφυσάω
6039,39.4,αὐτοῖς,αὐτός
6040,39.4,καὶ,καί
6041,39.4,ἐτελεύτησαν,τελευτάω
6042,39.4,παρὰ,
6043,39.4,τὸ,ὁ
6044,39.4,μὴ,μή
6045,39.4,ἔχειν,ἔχω
6046,39.4,αὐτοὺς,αὐτός
6047,39.4,σοφίαν,σοφία
6048,39.5,ἐπικάλεσαι,ἐπικαλέω
6049,39.5,δέ,δέ
6050,39.5,εἴ,εἰ
6051,39.5,τίς,
6052,39.5,σοι,σύ
6053,39.5,ὑπακούσεται,ὑπακούω
6054,39.5,ἢ,
6055,39.5,εἴ,εἰ
6056,39.5,τινα,τις
6057,39.5,ἁγίων,
6058,39.5,ἀγγέλων,
6059,39.5,ὄψῃ,
6060,39.5,καὶ,καί
6061,39.5,γὰρ,γάρ
6062,39.5,ἄφρονα,ἄφρων
6063,39.5,ἀναιρεῖ,ἀναιρέω
6064,39.5,ὀργή,ὀργή
6065,39.5,πεπλανημένον,πλανάω
6066,39.5,δὲ,δέ
6067,39.5,θανατοῖ,
6068,39.5,ζῆλος,ζῆλος
6069,39.5,ἐγὼ,ἐγώ
6070,39.5,δὲ,δέ
6071,39.5,ἑώρακα,ὁράω
6072,39.5,ἄφρονας,ἄφρων
6073,39.5,ῥίζας,ῥίζα
6074,39.5,βάλλοντας,βάλλω
6075,39.5,ἀλλ’,
6076,39.5,εὐθέως,
6077,39.5,ἐβρώθη,βιβρώσκω
6078,39.5,αὐτῶν,αὐτός
6079,39.5,ἡ,ὁ
6080,39.5,δίαιτα,δίαιτα
6081,39.5,πόρρω,πρόσω
6082,39.5,γένοιντο,γίγνομαι
6083,39.5,οἱ,
6084,39.5,υἱοὶ,
6085,39.5,αὐτῶν,αὐτός
6086,39.5,ἀπὸ,ἀπό
